adopt_feature,adopt_importance,euth_feature,euth_importance,transfer_feature,transfer_importance
breed_Havanese/Shih Tzu,0.9319121191842384,breed_American Pit Bull Terrier,0.6592872776583751,breed_Saluki Mix,0.9394806625059129
color_Cream/Brown,0.9309943136733623,breed_Treeing Walker Coonhound Mix,0.6554561035694333,color_Chocolate/Cream,0.937098043279828
breed_Border Terrier/Dachshund,0.9291948013507819,breed_American Bulldog,0.654737565953015,breed_French Bulldog Mix,0.9335897087508189
breed_Cardigan Welsh Corgi/Chihuahua Shorthair,0.9263314376678958,color_Fawn/White,0.6445697657546955,breed_Boxer/Plott Hound,0.9326741001150536
breed_Dogue De Bordeaux,0.9208178791408922,breed_Chinese Sharpei,0.6402974072748999,breed_German Shepherd/Queensland Heeler,0.9324509258736886
breed_Treeing Cur Mix,0.9143825848957883,breed_Boxer/Pit Bull,0.6382172479854905,breed_Havanese/Shih Tzu,0.9314536480568465
sex_upon_intake_Neutered Male,0.9119719312825879,breed_Beagle,0.6362681905839076,breed_Anatol Shepherd/Redbone Hound,0.9286551594060084
breed_American Pit Bull Terrier/Labrador Retriever,0.9091209907215289,breed_Chinese Sharpei/Pit Bull,0.632352734213441,breed_Leonberger Mix,0.9227593423339298
breed_Brittany/Labrador Retriever,0.9085055570080527,breed_Chihuahua Longhair/Jack Russell Terrier,0.6239413531720021,breed_American Eskimo Mix,0.9226232638054074
breed_Dachshund/Plott Hound,0.9071460340368188,color_Black/Cream,0.6232456682966951,breed_Jack Russell Terrier/Rat Terrier,0.9204686072983899
breed_Carolina Dog/Labrador Retriever,0.9006276236138216,color_White/Liver,0.6228688879781833,breed_Pekingese/Pug,0.9172687660135216
breed_French Bulldog Mix,0.89934333243528,breed_Great Dane,0.6150945355944053,breed_Tibetan Terrier,0.9134864275346539
breed_Pekingese/Pug,0.8935743824283521,color_Black Brindle/Brown Brindle,0.6140602016369223,breed_Brittany/Labrador Retriever,0.9095979469951968
breed_Vizsla Mix,0.8928180667432702,breed_Pekingese Mix,0.6024722263324523,breed_Belgian Malinois/Cardigan Welsh Corgi,0.9031330649947319
breed_Doberman Pinsch/Labrador Retriever,0.8906902719865141,breed_Miniature Pinscher,0.6024157902471329,breed_Doberman Pinsch,0.9021172611293485
color_Silver,0.8890200952815046,breed_Australian Shepherd Mix,0.601959256957471,breed_Old English Bulldog Mix,0.8942470724482897
breed_Greyhound/Labrador Retriever,0.8847666349771571,breed_Chihuahua Shorthair/Pug,0.6006466161120708,breed_Dachshund/Plott Hound,0.8923548607498427
breed_German Shepherd/Queensland Heeler,0.8842588212545798,breed_Jindo,0.6003610743254248,breed_Boston Terrier/Pit Bull,0.8899933895014223
breed_Chinese Sharpei,0.882601868905588,color_White/Gray,0.5997035296816854,breed_Jack Russell Terrier/Pit Bull,0.8855821782144929
breed_Miniature Schnauzer,0.8778284819630962,color_Apricot,0.5866691718607328,breed_Chihuahua Shorthair/Chinese Crested,0.881742674856895
breed_French Bulldog/Miniature Poodle,0.8772501483547999,breed_Australian Cattle Dog/Chinese Sharpei,0.585987166511809,breed_Port Water Dog,0.8810291523988144
breed_Plott Hound/Rottweiler,0.8759159749791269,intake_type_Owner Surrender,0.5843562806440157,breed_Plott Hound/Rottweiler,0.8766267729727114
breed_Anatol Shepherd/Border Collie,0.8745277429323289,breed_Chihuahua Shorthair Mix,0.576367349539621,breed_French Bulldog/Miniature Poodle,0.8680553791327907
breed_Australian Shepherd/German Shepherd,0.872635416748169,color_Yellow/White,0.5760118327538882,breed_English Springer Spaniel,0.8638318162083547
breed_Belgian Malinois/Cardigan Welsh Corgi,0.8718996380930991,color_Red,0.572245382701325,color_Brown/Gray,0.8629864998308522
breed_Great Dane,0.8654619346378771,breed_Unknown,0.5706938835470002,breed_Nova Scotia Duck Tolling Retriever,0.8522561739892625
breed_Cocker Spaniel Mix,0.8647171966079586,color_Tan/Tricolor,0.5684815212353656,breed_Collie Smooth,0.8517643343696931
sex_upon_intake_Intact Male,0.8593750174638429,breed_Dachshund Wirehair,0.5625030535122919,color_Tricolor/Red,0.8514028179347295
color_Tricolor/Red,0.8552645418765901,breed_Mastiff/Plott Hound,0.5577094807220547,breed_Cardigan Welsh Corgi/Chihuahua Shorthair,0.8479045535419031
breed_Chihuahua Longhair/Rat Terrier,0.854801555696331,breed_Border Collie/German Shepherd,0.5558899549290409,breed_Anatol Shepherd/Border Collie,0.8472710872072039
breed_Jack Russell Terrier/Rat Terrier,0.8532216703415714,color_Brown/Chocolate,0.5555370460459854,breed_Harrier,0.8468280832706019
breed_Nova Scotia Duck Tolling Retriever,0.8517794428704956,breed_Beagle/Labrador Retriever,0.5535052218820407,breed_Chihuahua Shorthair/German Shepherd,0.8457262947312274
breed_English Springer Spaniel,0.8516788997619734,color_Blue/Brown Brindle,0.5500374459349903,breed_Yorkshire Terrier,0.8446698459123108
breed_Australian Kelpie/Labrador Retriever,0.8499913109013721,breed_Bull Terrier,0.5482814911408407,breed_Toy Fox Terrier Mix,0.8434152915865873
color_Blue Tiger,0.8484091619432831,breed_Bluetick Hound Mix,0.5480732912085103,breed_Chihuahua Shorthair/Pit Bull,0.8418211232770811
color_Fawn/Black,0.847271208999195,breed_Basenji Mix,0.542353790979432,breed_Chihuahua Longhair/Rat Terrier,0.8384715166378216
breed_Chihuahua Shorthair/Chinese Crested,0.8445077603955499,breed_Chihuahua Longhair Mix,0.5379786826747931,breed_American Pit Bull Terrier/Labrador Retriever,0.8369490323238424
breed_Australian Cattle Dog/Beagle,0.8419390915716661,color_Chocolate/Cream,0.5330796021086489,breed_Beagle/Pug,0.8364985651135519
breed_Port Water Dog,0.8404694364688465,breed_Australian Cattle Dog/Australian Shepherd,0.5198725909029147,breed_Collie Smooth/German Shepherd,0.8349302040898798
color_Buff/Cream,0.8369505300446524,intake_type_Abandoned,0.5185607754215847,breed_Australian Cattle Dog/Beagle,0.8305195414495911
breed_Australian Shepherd/Chihuahua Shorthair,0.8338083737462916,breed_Standard Schnauzer Mix,0.5176473068873799,breed_Bulldog Mix,0.8272463761049438
breed_Chihuahua Shorthair/Smooth Fox Terrier,0.8327348282933283,breed_Queensland Heeler,0.5106806431952746,color_Brown Tiger/White,0.8243302526270366
